-9.157596935680061,-24.95397406749378
-9.157596935680061,-24.95397406749378
-9.157596935680061,-24.95397406749378
-9.157596935680061,-24.95397406749378
-9.157596935680061,-24.95397406749378
-9.157596935680061,-24.95397406749378
-11.365266613691249,-16.510924328647274
-12.640475957085357,-7.916601389160516
-12.658252511467339,10.12997518825873
-8.799564968876425,23.538691795240894
-6.942027059935489,20.322008193583603
-5.369506634976096,16.514080208253542
-4.183009297021178,11.41682714341329
-3.4294598133052343,6.56640433461965
-3.063132597209984,2.332088802043602
-2.9940718087772566,-0.5754935378474534
-3.0907201331162417,-1.347873306426537
-3.1726262137547,0.189816317955634
-2.5222361907442896,7.923206502684626
-1.7058519847340838,10.572789626927058
-0.7633517786012738,11.022503939522991
0.11612484372600224,9.437345370353338
0.7854334993992856,6.22066176869605
1.135397165421326,1.9863462361199136
1.539288163499819,5.233497951763459
2.1002178006508383,5.233497951763528
2.205102652107449,-2.7742979270740173
1.6098055327429694,-2.7742979270740173
1.3121569730607296,-2.7742979270740173
1.0145084133784898,-2.7742979270740173
0.71685985369625,-2.7742979270740173
0.8025927647032582,2.5642326588176108
1.0777195320081367,2.5642326588176108
1.1634524430151671,-2.7742979270740173
0.8658038833329159,-2.7742979270740173
0.5681553236506764,-2.7742979270740173
-0.02714179571380316,-2.7742979270740173
-0.32479035539604295,-2.7742979270740173
-0.6224389150782826,-2.7742979270740173
-0.9200874747605226,-2.7742979270740173
-1.2177360344427623,-2.7742979270740173
-1.5153845941250133,-2.7742979270740173
-2.071094349297988,-9.574418563199218
-3.0931632040203603,-14.434256202633211
-4.473779255373448,-18.18345164033512
-7.841019308124728,-19.915957891665098
-9.38965076310652,-15.404256495545402
-10.322148826538546,-6.178139922202881
-10.495851429578721,1.0753736384547894
-10.056822779671377,8.682325410194949
-8.809427858350682,17.87561772933621
-6.853397199031923,29.175030112365228
-4.094052189430484,38.64213742444922
-0.8884281106543888,43.15803558417959
4.889118195382027,-3.9095448506530883
3.321947588791833,-22.997526101125707
1.5380257912974513,-18.666975063602617
0.29152291085152715,-10.782093805911465
-0.2853536205017271,-2.7742979270740173
-0.5830021801839447,-2.7742979270740173
-0.8806507398662067,-2.7742979270740173
-1.1782992995484465,-2.7742979270740173
-1.4759478592306863,-2.7742979270740173
-1.8220747730509856,-0.10503263412963955
-1.4897327524309834,7.902763244709369
-0.48131175214074506,15.91055912354686
1.1818575075950504,23.53794753061955
3.2857164100329537,25.59001916652273
5.414060915288366,22.394952704165842
4.90249277359139,-32.21845281577872
2.20614370264626,-32.464282641756085
-0.20975927057923094,-25.952886957828383
-3.7502704430807055,-21.691298834468974
-5.807989223357956,-11.92741370291393
-7.057004375532562,-15.42839420884618
-8.22963294581887,-11.68666683344098
-8.873751635172304,-3.023943881808777
-8.81880153339956,3.856890565843293
-8.392842541475302,4.464572515978542
-7.933611255954057,4.351375765493949
-7.6910566238189855,1.1045145303012738
-7.245171181405685,3.358909333880353
-7.13193141499433,-0.308227962926121
-7.32122102025744,0.6638928016563183
-7.466768232389104,-1.6373615343603394
-7.441861292558557,2.801632423147726
-6.883044066005814,10.06000019888773
-5.784298898024696,15.156300252660328
-4.438271547859225,16.337519839125676
-3.11626954687161,14.629686285733493
-1.1976593427207105,7.205888967355398
-0.2508379771135383,9.817008577496827
0.6886631631753182,7.147743284550956
1.0079313218848696,1.8092126986592991
1.2020815294620624,1.8092126986592991
1.396231737039244,1.8092126986592991
1.5903819446164258,1.8092126986592991
1.4032067552324112,-6.198583180178219
0.7392109517272316,-6.198583180178219
-0.5056915565119668,-3.529317887232376
-0.884253109817601,-3.529317887232376
-1.2628146631232462,-3.529317887232376
-1.5776259244665858,-0.8600525942863507
-1.6699317491344678,-0.8600525942863507
-1.7622375738023166,-0.8600525942863507
-1.8545433984701765,-0.8600525942863507
-1.9468492231380363,-0.8600525942863507
-2.039155047805896,-0.8600525942863507
-2.223766697141616,-0.8600525942863507
-2.3160725218094647,-0.8600525942863507
-2.4083783464773356,-0.8600525942863507
-2.5006841711451844,-0.8600525942863507
-2.5929899958130553,-0.8600525942863507
-2.685295820480915,-0.8600525942863507
